1,000144209936|0,0131099942|0,0065549971|0,0131099942|0,0011918177|0,0131099942
1,000158630930|0,0144209936|0,0072104968|0,0144209936|0,0013109994|0,0144209936
1,000174494023|0,0158630930|0,0079315465|0,0158630930|0,0014420994|0,0158630930
1,000191943425|0,0174494023|0,0087247011|0,0174494023|0,0015863093|0,0174494023
1,000211137767|0,0191943425|0,0095971712|0,0191943425|0,0017449402|0,0191943425
1,000232251544|0,0211137767|0,0105568884|0,0211137767|0,0019194342|0,0211137767
1,000255476699|0,0232251544|0,0116125772|0,0232251544|0,0021113777|0,0232251544
1,000281024368|0,0255476699|0,0127738349|0,0255476699|0,0023225154|0,0255476699
1,000309126805|0,0281024368|0,0140512184|0,0281024368|0,0025547670|0,0281024368
1,000340039486|0,0309126805|0,0154563403|0,0309126805|0,0028102437|0,0309126805
1,000374043434|0,0340039486|0,0170019743|0,0340039486|0,0030912681|0,0340039486
1,000340039486||0,0154563403||0,0028102437|
1,000374043434||0,0140512184||0,0025547670|
1,000408047383|||||
1,000445451726|0,0374043434|0,0154563403|0,0374043434|0,0034003949|0,0374043434
1,000486596504|0,0411447778|0,0170019743|0,0411447778|0,0037404343|0,0411447778
1,000531855760|0,0452592556|0,0187021717|0,0452592556|0,0041144778|0,0452592556
1,000581640941|0,0497851811|0,0205723889|0,0497851811|0,0045259256|0,0497851811
1,000636404640|0,0547636992|0,0226296278|0,0547636992|0,0049785181|0,0547636992
1,000696644709|0,0602400692|0,0248925906|0,0602400692|0,0054763699|0,0602400692
1,000762908785|0,0662640761|0,0273818496|0,0662640761|0,0060240069|0,0662640761
1,000835799269|0,0728904837|0,0301200346|0,0728904837|0,0066264076|0,0728904837
1,000915978801|0,0801795321|0,0331320380|0,0801795321|0,0072890484|0,0801795321
1,001004176286|0,0881974853|0,0364452418|0,0881974853|0,0080179532|0,0881974853
1,001101193520|0,0970172338|0,0400897660|0,0970172338|0,0088197485|0,0970172338
1,001207912477|0,1067189572|0,0440987426|0,1067189572|0,0097017234|0,1067189572
1,001325303330|0,1173908529|0,0485086169|0,1173908529|0,0106718957|0,1173908529
1,001454433268|0,1291299382|0,0533594786|0,1291299382|0,0117390853|0,1291299382
1,001596476200|0,1420429320|0,0586954264|0,1420429320|0,0129129938|0,1420429320
1,001752723426|0,1562472252|0,0645649691|0,1562472252|0,0142042932|0,1562472252
1,001924595373|0,1718719477|0,0710214660|0,1718719477|0,0156247225|0,1718719477
1,002113654516|0,1890591425|0,0781236126|0,1890591425|0,0171871948|0,1890591425
1,002321619572|0,2079650567|0,0859359739|0,2079650567|0,0189059142|0,2079650567
1,002550381135|0,2287615624|0,0945295712|0,2287615624|0,0207965057|0,2287615624
1,002802018854|0,2516377186|0,1039825284|0,2516377186|0,0228761562|0,2516377186
1,003078820344|0,2768014905|0,1143807812|0,2768014905|0,0251637719|0,2768014905
1,003383301984|0,3044816395|0,1258188593|0,3044816395|0,0276801490|0,3044816395
1,003718231787|0,3349298035|0,1384007452|0,3349298035|0,0304481640|0,3349298035
1,004086654571|0,3684227838|0,1522408198|0,3684227838|0,0334929803|0,3684227838
1,004491919633|0,4052650622|0,1674649017|0,4052650622|0,0368422784|0,4052650622
1,004937711202|0,4457915685|0,1842113919|0,4457915685|0,0405265062|0,4457915685
1,005428081927|0,4903707253|0,2026325311|0,4903707253|0,0445791568|0,4903707253
1,005967489725|0,5394077978|0,2228957842|0,5394077978|0,0490370725|0,5394077978
1,006560838302|0,5933485776|0,2451853626|0,5933485776|0,0539407798|0,5933485776
1,007213521738|0,6526834354|0,2697038989|0,6526834354|0,0593348578|0,6526834354
1,007931473517|0,7179517789|0,2966742888|0,7179517789|0,0652683435|0,7179517789
1,008721220473|0,7897469568|0,3263417177|0,7897469568|0,0717951779|0,7897469568
1,009589942126|0,8687216525|0,3589758895|0,8687216525|0,0789746957|0,8687216525
1,010545535944|0,9555938177|0,3948734784|0,9555938177|0,0868721652|0,9555938177
1,011596689143|1,0511531995|0,4343608262|1,0511531995|0,0955593818|1,0511531995
1,012752957663|1,1562685195|0,4777969089|1,1562685195|0,1051153200|1,1562685195
1,014024853034|1,2718953714|0,5255765998|1,2718953714|0,1156268519|1,2718953714
1,015423937942|1,3990849085|0,5781342597|1,3990849085|0,1271895371|1,3990849085
1,016962931342|1,5389933994|0,6359476857|1,5389933994|0,1399084909|1,5389933994
1,018655824081|1,6928927393|0,6995424543|1,6928927393|0,1538993399|1,6928927393
1,020518006094|1,8621820133|0,7694966997|1,8621820133|0,1692892739|1,8621820133
1,018655824081||0,6995424543||0,1538993399|
1,020518006094||0,6359476857||0,1399084909|
1,022380188108|||||
1,020518006094||0,5781342597||0,1271895371|
1,022380188108||0,5255765998||0,1156268519|
1,024242370121|||||
1,022380188108||0,4777969089||0,1051153200|
1,024242370121||0,4343608262||0,0955593818|
1,026104552134|||||
1,024242370121||0,3948734784||0,0868721652|
1,026104552134||0,3589758895||0,0789746957|
1,024242370121||0,3263417177||0,0717951779|
1,026104552134||0,2966742888||0,0652683435|
1,027966734147|||||
1,026104552134||0,2697038989||0,0593348578|
1,027966734147||0,2451853626||0,0539407798|
1,029828916161|||||
1,031691098174|||||
1,029828916161||0,2228957842||0,0490370725|
1,031691098174||0,2026325311||0,0445791568|
1,033553280187|||||
1,031691098174||0,1842113919||0,0405265062|
1,033553280187||0,1674649017||0,0368422784|
1,035415462201|||||
1,033553280187||0,1522408198||0,0334929803|
1,035415462201|||||
1,037277644214|||||
1,035415462201|||||
1,037277644214|||||
1,035415462201|||||
1,033553280187||0,1384007452||0,0304481640|
1,035415462201|||||
1,037277644214||0,1258188593||0,0276801490|
1,035415462201|||||
1,037277644214|||||
1,035415462201|||||
1,037277644214|||||
1,039139826227||0,1143807812||0,0251637719|
1,041002008240||0,1039825284||0,0228761562|
1,042864190254||0,0945295712||0,0207965057|
1,041002008240|||||
1,042864190254|||||
1,041002008240|||||
1,042864190254|||||
1,041105990769|1,7581994849|0,1039825284|1,7581994849|0,1039825284|1,7581994849
1,042749809472|1,6438187037|0,1143807812|1,6438187037|0,1143807812|1,6438187037
1,041231809628|1,5179998444|0,1258188593|1,5179998444|0,1258188593|1,5179998444
1,042611809487|1,3799998585|0,1384007452|1,3799998585|0,1379999859|1,3799998585
1,043991809345||0,1258188593||0,1254545326|
1,042737264019|1,2545453259|0,1384007452|1,2545453259||1,2545453259
1,043877759770|1,1404957509|0,1522408198|1,1404957509|0,1140495751|1,1404957509
1,045018255521||0,1384007452||0,1036814319|
1,043981441202|1,0368143190|0,1522408198|1,0368143190||1,0368143190
1,044923999674|0,9425584718|0,1674649017|0,9425584718|0,0942558472|0,9425584718
1,044067128336|0,8568713380|0,1842113919|0,8568713380|0,0856871338|0,8568713380
1,044846102279|0,7789739436|0,2026325311|0,7789739436|0,0778973944|0,7789739436
1,044137944149|0,7081581306|0,2228957842|0,7081581306|0,0708158131|0,7081581306
1,044781724267|0,6437801187|0,2451853626|0,6437801187|0,0643780119|0,6437801187
1,045425504386||0,2228957842||0,0585254653|
1,046069284505||0,2026325311||0,0532049685|
1,046713064623||0,1842113919||0,0483681532|
1,047356844742||0,1674649017||0,0439710483|
1,048000624861||0,1522408198||0,0399736803|
1,047356844742|||||
1,048000624861|||||
1,047356844742|||||
1,048000624861|||||
1,047415370208|0,5852546534|0,1674649017|0,5852546534|0,0585254653|0,5852546534
1,047947419892|0,5320496849|0,1842113919|0,5320496849|0,0532049685|0,5320496849
1,047463738361|0,4836815317|0,2026325311|0,4836815317|0,0483681532|0,4836815317
1,047903448844|0,4397104834|0,2228957842|0,4397104834|0,0439710483|0,4397104834
1,048343159327||0,2026325311||0,0399736803|
1,048782869811||0,1842113919||0,0363397094|
1,048343159327|||||
1,048742896130|0,3997368031|0,2026325311|0,3997368031|0,0399736803|0,3997368031
1,049142632934||0,1842113919||0,0363397094|
1,049542369737||0,1674649017||0,0330360994|
1,049942106540||0,1522408198||0,0300328177|
1,050341843343||0,1384007452||0,0273025615|
1,050741580146||0,1258188593||0,0248205105|
1,051141316949||0,1143807812||0,0225641004|
1,051541053752||0,1039825284||0,0205128186|
1,051940790555||0,0945295712||0,0186480169|
1,052340527358||0,0859359739||0,0169527426|
1,052740264161|||||
1,053140000964|||||
1,052740264161||0,0781236126||0,0154115842|
1,053140000964||0,0710214660||0,0140105311|
1,052740264161|||||
1,053140000964|||||
1,052740264161|||||
1,053140000964|||||
1,053539737767||0,0645649691||0,0127368464|
1,053140000964|||||
1,053539737767|||||
1,053140000964|||||
1,053539737767|||||
1,053939474570||0,0586954264||0,0115789513|
1,054339211373||0,0533594786||0,0105263194|
1,054738948176||0,0485086169||0,0095693812|
1,055138684979||0,0440987426||0,0086994375|
1,055538421783||0,0400897660||0,0079085795|
1,055138684979|||||
1,055538421783|||||
1,055938158586||0,0364452418||0,0071896178|
1,056337895389||0,0331320380||0,0065360162|
1,056737632192||0,0301200346||0,0059418329|
1,057137368995||0,0273818496||0,0054016662|
1,057537105798|||||
1,057936842601|||||
1,057537105798||0,0248925906||0,0049106057|
1,057936842601||0,0226296278||0,0044641870|
1,058336579404|||||
1,058736316207|||||
1,059136053010|||||
1,058736316207||0,0205723889||0,0040583518|
1,059136053010||0,0187021717||0,0036894107|
