19530;000000535.4
26967;000000535.5
30392;000000540.5
23710;000000541.5
8218;000000542.5
33431;000000543.5
23073;000000544.5
19807;000000545.4
9287;000000545.5
33670;000000550.5
24121;000000551.5
25952;000000552.5
21222;000000553.5
9588;000000554.5
22114;000000555.4
33722;000000555.5
16693;000001000.5
32272;000001001.5
21260;000001002.5
6403;000001003.5
33081;000001004.5
20417;000001005.2
17615;000001005.5
618;000001010.5
7534;000001011.5
30758;000001012.5
19221;000001013.5
23716;000001014.5
33105;000001015.2
16807;000001015.5
12836;000001020.5
18653;000001021.5
30779;000001022.5
24608;000001023.5
18033;000001024.5
34429;000001025.2
10250;000001025.5
25929;000001030.5
33671;000001031.5
7899;000001032.5
22088;000001033.5
19969;000001034.5
4372;000001035.2
16446;000001035.5
6699;000001040.5
19225;000001041.5
21322;000001042.5
19160;000001043.5
27232;000001044.5
29032;000001045.2
33891;000001045.5
21204;000001050.5
33564;000001051.5
32188;000001052.5
15297;000001053.5
8174;000001054.5
20918;000001055.2
22956;000001055.5
33691;000001100.5
16686;000001101.5
33825;000001102.5
30849;000001103.5
19407;000001104.5
29164;000001105.2
30399;000001105.5
16237;000001111.5
23084;000001112.4
15282;000001112.5
30901;000001113.5
15809;000001114.5
19116;000001115.2
11379;000001115.5
20246;000001120.5
5734;000001121.5
19094;000001122.4
25942;000001122.5
39207;000001123.5
17312;000001124.5
22174;000001125.4
5419;000001125.5
27624;000001130.5
17230;000001131.5
22955;000001132.5
23721;000001133.5
20702;000001134.5
29052;000001135.2
19090;000001135.5
22368;000001140.5
30354;000001141.5
7520;000001142.2
33849;000001142.5
32067;000001143.5
17248;000001144.5
32560;000001145.4
18666;000001145.5
18971;000001150.5
18910;000001151.5
19100;000001152.2
21550;000001152.5
24610;000001153.5
21218;000001154.5
20212;000001155.2
9392;000001155.5
23477;000001200.5
33448;000001201.5
33709;000001202.4
6952;000001202.5
31524;000001203.5
33444;000001204.5
32082;000001205.2
31344;000001205.5
7905;000001210.5
32937;000001211.5
22026;000001212.4
22020;000001212.5
24585;000001213.5
15816;000001214.5
19410;000001215.4
19840;000001215.5
30646;000001220.5
28591;000001221.5
30353;000001222.4
17249;000001222.5
17633;000001223.5
30402;000001224.5
21999;000001225.2
22587;000001225.5
19420;000001230.5
30681;000001231.5
18963;000001232.2
9261;000001232.5
39248;000001233.5
17993;000001234.5
23052;000001235.2
19864;000001235.5
17957;000001240.5
7179;000001241.5
9249;000001242.4
18791;000001242.5
9548;000001243.5
18681;000001244.5
22098;000001245.4
28355;000001245.5
33857;000001250.5
5719;000001251.5
32518;000001252.2
18676;000001252.5
8860;000001253.5
16715;000001254.5
10270;000001255.2
16404;000001255.5
16517;000001300.5
9600;000001301.5
20342;000001302.5
23665;000001303.5
5737;000001304.2
5955;000001304.5
33542;000001305.2
15755;000001305.4
21658;000001305.5
18368;000001310.5
18678;000001311.5
20380;000001312.4
16634;000001312.5
11381;000001313.5
22641;000001314.5
21387;000001315.2
36430;000001315.5
16349;000001320.5
23275;000001321.5
22736;000001322.2
32179;000001322.5
18377;000001323.5
17123;000001324.2
18685;000001324.5
20383;000001325.2
16809;000001325.5
30137;000001330.5
17229;000001331.5
26566;000001332.4
23989;000001332.5
30175;000001333.5
23657;000001334.5
32346;000001335.2
21171;000001335.5
314;000001340.5
22023;000001341.5
21760;000001342.2
30852;000001342.5
18663;000001343.5
25935;000001344.5
7239;000001345.2
21500;000001345.5
27042;000001350.5
805;000001351.5
30407;000001352.2
15290;000001352.5
16704;000001353.5
18298;000001354.2
32989;000001354.5
9361;000001355.2
33782;000001355.5
19604;000001400.5
30379;000001401.5
29017;000001402.4
16352;000001402.5
22610;000001403.5
16313;000001404.5
23544;000001405.2
24997;000001405.5
23414;000001410.5
23628;000001411.5
21112;000001412.4
30937;000001412.5
24119;000001413.5
22206;000001414.4
30687;000001414.5
20793;000001415.4
30393;000001415.5
17431;000001420.5
23600;000001421.5
30376;000001422.4
5157;000001422.5
9401;000001423.5
23718;000001424.4
23956;000001424.5
21502;000001425.2
23698;000001425.5
21505;000001430.5
32514;000001431.5
29028;000001432.2
22997;000001432.5
16970;000001433.5
17040;000001434.4
21311;000001434.5
19712;000001435.2
19757;000001435.5
19976;000001440.5
8152;000001441.5
9540;000001442.2
19881;000001442.5
18036;000001443.2
16816;000001443.5
32343;000001444.2
19155;000001444.5
17812;000001445.4
21691;000001445.5
33706;000001450.5
23857;000001451.5
22754;000001452.2
22261;000001452.5
22260;000001453.5
16681;000001454.2
17507;000001454.5
32562;000001455.4
32211;000001455.5
16011;000001500.5
23399;000001501.5
17158;000001502.4
33550;000001502.5
19620;000001503.5
23539;000001504.4
17286;000001504.5
10272;000001505.4
30854;000001505.5
32491;000001510.5
23537;000001511.5
22384;000001512.5
30936;000001513.2
4368;000001513.5
16199;000001514.4
23529;000001514.5
19088;000001515.2
21210;000001515.5
14814;000001520.5
30117;000001521.5
24184;000001522.4
17817;000001522.5
16231;000001523.2
30389;000001523.5
22614;000001524.2
24346;000001524.5
30400;000001525.4
34603;000001525.5
18984;000001530.5
18729;000001531.5
30344;000001532.4
33089;000001532.5
19465;000001533.5
21504;000001534.4
33767;000001534.5
26956;000001535.4
16196;000001535.5
38825;000001540.5
21655;000001541.5
31528;000001542.4
22021;000001542.5
33350;000001543.5
15438;000001544.2
26564;000001544.5
32390;000001545.2
21140;000001545.5
32953;000001550.5
27090;000001551.4
33733;000001551.5
21793;000001552.2
21695;000001552.5
19873;000001553.5
34153;000001554.2
33770;000001554.5
34540;000001555.2
17616;000001555.5
9309;000002000.1
31514;000002000.5
17144;000002001.5
16802;000002002.4
19414;000002002.5
7018;000002003.4
18006;000002003.5
19992;000002004.2
32324;000002004.5
20416;000002005.2
15146;000002005.5
7900;000002010.5
11612;000002011.4
32499;000002011.5
21688;000002012.4
8261;000002012.5
6301;000002013.5
17899;000002014.4
33802;000002014.5
19878;000002015.2
29473;000002015.5
18220;000002020.5
26968;000002021.2
19091;000002021.5
19982;000002022.2
25955;000002022.5
22626;000002023.5
28593;000002024.2
21109;000002024.5
7175;000002025.2
28089;000002025.5
19480;000002030.5
15288;000002031.2
9400;000002031.5
17398;000002032.2
38797;000002032.5
2976;000002033.5
16812;000002034.2
31902;000002034.5
25928;000002035.2
25064;000002035.5
17038;000002040.5
32905;000002041.2
32486;000002041.5
16391;000002042.2
29883;000002042.5
33933;000002043.5
16683;000002044.2
6704;000002044.5
5466;000002045.4
18980;000002045.5
18959;000002050.5
17737;000002051.2
33563;000002051.5
264;000002052.2
17392;000002052.5
9334;000002053.5
29545;000002054.2
8084;000002054.5
23849;000002055.2
24708;000002055.5
6182;000002100.5
17432;000002101.4
23992;000002101.5
17119;000002102.2
17279;000002102.5
22033;000002103.5
21685;000002104.2
21506;000002104.5
6320;000002105.2
37769;000002105.5
19980;000002110.5
2959;000002111.4
19927;000002111.5
16691;000002112.2
31504;000002112.5
5735;000002113.2
28596;000002113.5
18034;000002114.2
23568;000002114.5
23318;000002115.4
15743;000002115.5
21389;000002120.5
16703;000002121.2
10285;000002121.5
32083;000002122.4
15284;000002122.5
23022;000002123.2
39230;000002123.5
16733;000002124.4
6652;000002124.5
25063;000002125.2
31512;000002125.5
9468;000002130.5
23071;000002131.4
7427;000002131.5
19929;000002132.4
32154;000002132.5
18904;000002133.2
31899;000002133.5
32350;000002134.2
17116;000002134.5
16800;000002135.2
22008;000002135.5
30775;000002140.5
23346;000002141.2
20828;000002141.5
10291;000002142.2
16526;000002142.5
24349;000002143.2
33680;000002143.5
10277;000002144.4
8143;000002144.5
24336;000002145.2
17244;000002145.5
30415;000002150.5
23354;000002151.2
15979;000002151.5
15151;000002152.2
22957;000002152.5
18164;000002153.2
32322;000002153.5
19312;000002154.2
16717;000002154.5
22551;000002155.2
38698;000002155.5
16839;000002200.5
33356;000002201.2
23669;000002201.5
16191;000002202.2
9623;000002202.5
33732;000002203.2
4366;000002203.5
21508;000002204.4
32441;000002204.5
20563;000002205.4
33055;000002205.5
16189;000002210.5
27088;000002211.4
315;000002211.5
29236;000002212.4
23724;000002212.5
9798;000002213.2
7522;000002213.5
12589;000002214.2
15810;000002214.5
20377;000002215.2
15811;000002215.5
21678;000002220.5
25926;000002221.4
25932;000002221.5
8677;000002222.4
21996;000002222.5
21925;000002223.2
16528;000002223.5
20573;000002224.2
7227;000002224.5
34434;000002225.2
21766;000002225.5
20784;000002230.5
37471;000002231.2
30933;000002231.5
27711;000002232.4
23207;000002232.5
33806;000002233.2
19463;000002233.5
31874;000002234.2
23064;000002234.5
15788;000002235.2
8089;000002235.5
626;000002240.5
16307;000002241.2
23405;000002241.5
23719;000002242.2
620;000002242.5
17234;000002243.2
33980;000002243.5
38851;000002244.2
11609;000002244.5
36433;000002245.2
17268;000002245.5
21133;000002250.2
18469;000002250.5
22966;000002251.2
9355;000002251.5
21319;000002252.2
9467;000002252.5
17036;000002253.2
7049;000002253.4
260;000002253.5
33058;000002254.2
8155;000002254.5
19103;000002255.2
15754;000002255.5
32279;000002300.5
7526;000002301.2
1493;000002301.5
23431;000002302.4
16203;000002302.5
31501;000002303.2
21135;000002303.5
20718;000002304.2
23854;000002304.5
30686;000002305.2
15185;000002305.5
29013;000002310.5
21497;000002311.4
17637;000002311.5
19887;000002312.2
9423;000002312.5
31546;000002313.2
23393;000002313.5
23536;000002314.2
20268;000002314.5
38796;000002315.2
9298;000002315.5
24353;000002320.2
29168;000002320.5
20572;000002321.4
16638;000002321.5
18216;000002322.2
20449;000002322.5
39487;000002323.2
33940;000002323.5
23858;000002324.4
23053;000002324.5
29520;000002325.2
1500;000002325.5
27916;000002330.5
23994;000002331.4
17285;000002331.5
3640;000002332.2
25067;000002332.5
23139;000002333.2
33046;000002333.5
23418;000002334.2
19880;000002334.5
9294;000002335.2
17994;000002335.5
16186;000002340.2
18365;000002340.5
37130;000002341.2
8154;000002342.2
15531;000002342.5
33869;000002343.4
7897;000002343.5
23591;000002344.2
17433;000002344.5
27530;000002345.2
32468;000002345.5
19067;000002350.2
21906;000002350.5
2956;000002351.2
18009;000002351.5
23592;000002352.2
33456;000002352.5
30355;000002353.2
30843;000002353.5
5160;000002354.2
38749;000002354.5
18359;000002355.2
20378;000002355.5
28557;000002400.5
23532;000002401.5
33850;000002402.5
32217;000002403.2
22390;000002403.5
20325;000002404.2
30938;000002404.4
16837;000002404.5
32237;000002405.2
16626;000002405.4
22739;000002405.5
17989;000002410.5
18218;000002411.4
6638;000002411.5
7073;000002412.2
35094;000002412.5
16806;000002413.2
9347;000002413.5
6408;000002414.4
29223;000002414.5
31084;000002415.2
18224;000002415.5
23589;000002420.5
23852;000002421.4
39240;000002421.5
9607;000002425.5
20713;000002431.5
22256;000002432.5
30383;000002440.5
8682;000002445.5
23525;000002504.4
28594;000002504.5
20206;000002505.2
37137;000002505.5
33028;000002515.5
10288;000002520.5
31823;000002524.5
33932;000002525.5
20707;000002531.5
623;000002533.5
23075;000002540.5
19119;000002541.5
26563;000002542.5
28469;000002543.2
23993;000002543.5
25903;000002544.5
25904;000002545.2
20894;000002545.4
33675;000002545.5
12957;000002550.5
22613;000002551.5
14173;000002552.4
32183;000002552.5
6698;000002553.2
23535;000002553.5
18173;000002554.2
7339;000002554.4
17045;000002554.5
38856;000002555.2
17954;000002555.4
17878;000002555.5
21882;000003000.5
5406;000003001.5
23068;000003002.4
20514;000003002.5
19101;000003003.4
22014;000003003.5
33622;000003004.2
23267;000003004.4
8153;000003004.5
19468;000003005.2
16511;000003005.4
32571;000003005.5
8683;000003010.5
37101;000003011.5
15814;000003012.5
39228;000003013.4
21205;000003013.5
7221;000003014.2
15152;000003014.4
32942;000003014.5
22259;000003015.2
22009;000003015.4
29031;000003015.5
21773;000003020.4
37074;000003020.5
7523;000003021.5
16702;000003022.5
32538;000003023.4
22200;000003023.5
16397;000003024.2
27245;000003024.4
9194;000003024.5
33160;000003025.2
5766;000003025.4
22047;000003025.5
21397;000003030.5
33376;000003031.5
16810;000003032.5
15264;000003033.5
9342;000003034.2
21248;000003034.4
33485;000003034.5
37102;000003035.1
19733;000003035.2
23751;000003035.4
19628;000003035.5
13459;000003040.1
24905;000003040.2
20217;000003040.5
19900;000003041.2
39488;000003041.4
9416;000003041.5
18866;000003042.4
15804;000003042.5
9490;000003043.1
29468;000003043.2
24109;000003043.4
23755;000003043.5
1651;000003044.1
21501;000003044.2
16228;000003044.4
20639;000003044.5
17473;000003045.2
30385;000003045.4
3219;000003045.5
22973;000003050.2
29525;000003050.4
31855;000003050.5
6332;000003051.2
9268;000003051.3
8879;000003051.4
18168;000003051.5
33047;000003052.1
33471;000003052.2
34431;000003052.4
20795;000003052.5
17021;000003053.1
21830;000003053.2
38855;000003053.4
19508;000003053.5
18174;000003054.1
20249;000003054.2
5360;000003054.4
18991;000003054.5
16735;000003055.1
22612;000003055.2
22954;000003055.4
33030;000003055.5
16497;000003100.4
21749;000003100.5
30851;000003101.4
25951;000003101.5
18566;000003102.5
6634;000003103.2
23577;000003103.4
37078;000003103.5
23010;000003104.1
16504;000003104.2
33947;000003104.4
8875;000003104.5
32519;000003105.1
33445;000003105.2
18473;000003105.4
39006;000003105.5
33764;000003110.5
3887;000003111.4
21732;000003111.5
33677;000003112.2
32149;000003112.4
9444;000003112.5
33789;000003113.4
16803;000003113.5
37139;000003114.1
20706;000003114.2
5965;000003114.4
21763;000003114.5
8671;000003115.1
30253;000003115.2
17452;000003115.4
20719;000003115.5
11615;000003120.4
17440;000003120.5
17498;000003121.4
29049;000003121.5
16503;000003122.4
33729;000003122.5
27393;000003123.4
23998;000003123.5
17569;000003124.1
17991;000003124.2
19862;000003124.5
20164;000003125.1
29546;000003125.2
19743;000003125.3
22588;000003125.4
15294;000003125.5
27575;000003130.4
16401;000003130.5
6244;000003131.4
22607;000003131.5
30677;000003132.4
16174;000003132.5
16403;000003133.4
25934;000003133.5
15982;000003134.1
21145;000003134.2
21114;000003134.4
18683;000003134.5
37136;000003135.2
19984;000003135.4
23271;000003135.5
27626;000003140.2
16971;000003140.4
20457;000003140.5
7132;000003141.2
16632;000003141.4
17635;000003141.5
39218;000003142.2
17877;000003142.4
29756;000003142.5
22611;000003143.1
16558;000003143.2
16969;000003143.5
21384;000003144.2
22950;000003144.4
38795;000003144.5
16033;000003145.1
32050;000003145.2
20715;000003145.4
18954;000003145.5
19613;000003150.1
35092;000003150.2
29019;000003150.4
18139;000003150.5
21997;000003151.1
19490;000003151.2
20889;000003151.5
21137;000003152.1
10443;000003152.2
18086;000003152.4
11377;000003152.5
17023;000003153.1
6421;000003153.2
39246;000003153.4
8169;000003153.5
25949;000003154.1
26971;000003154.2
19145;000003154.4
19458;000003154.5
11980;000003155.1
20587;000003155.2
17501;000003155.4
18960;000003155.5
18077;000003200.5
12838;000003201.4
8257;000003201.5
28422;000003202.4
30345;000003202.5
5712;000003203.4
20863;000003203.5
19220;000003204.1
37096;000003204.2
33725;000003204.4
29597;000003204.5
19810;000003205.1
19704;000003205.2
20711;000003205.3
34020;000003205.4
19467;000003205.5
39201;000003210.4
15805;000003210.5
32477;000003211.4
22263;000003211.5
5985;000003212.4
23059;000003212.5
21306;000003213.2
17731;000003213.4
3406;000003213.5
37131;000003214.1
23829;000003214.2
32225;000003214.4
16523;000003214.5
17018;000003215.2
16158;000003215.4
6740;000003215.5
20854;000003220.4
18691;000003220.5
31890;000003221.4
15518;000003221.5
5454;000003222.4
17822;000003222.5
33374;000003223.1
19930;000003223.2
27551;000003223.4
32310;000003223.5
16258;000003224.2
19274;000003224.4
17095;000003224.5
18140;000003225.1
15188;000003225.2
14511;000003225.4
15752;000003225.5
39222;000003230.2
35858;000003230.4
28577;000003230.5
5465;000003231.2
6450;000003231.4
24518;000003231.5
20712;000003232.2
21245;000003232.4
7240;000003232.5
22282;000003233.3
6406;000003233.4
10812;000003233.5
18141;000003234.2
30405;000003234.4
22380;000003234.5
6752;000003235.2
33375;000003235.4
35026;000003235.5
17959;000003240.2
20598;000003240.4
39213;000003240.5
21635;000003241.2
17142;000003241.4
33045;000003241.5
22283;000003242.2
20581;000003242.3
33296;000003242.4
21122;000003242.5
6473;000003243.1
10815;000003243.2
21107;000003243.4
30332;000003243.5
24998;000003244.2
21142;000003244.3
28559;000003244.4
15975;000003244.5
30160;000003245.1
3226;000003245.2
21642;000003245.4
18978;000003245.5
8175;000003250.2
28282;000003250.3
18136;000003250.4
20070;000003250.5
27212;000003251.2
9569;000003251.3
39205;000003251.4
27381;000003251.5
9622;000003252.1
27192;000003252.2
17232;000003252.4
33519;000003252.5
37488;000003253.1
32246;000003253.2
18087;000003253.3
30736;000003253.4
29271;000003253.5
14688;000003254.1
8144;000003254.2
5976;000003254.3
33902;000003254.4
21867;000003254.5
10290;000003255.1
37098;000003255.2
23423;000003255.4
27528;000003255.5
22471;000003300.3
27050;000003300.4
23587;000003300.5
22674;000003301.3
19222;000003301.4
18986;000003301.5
39262;000003302.4
21641;000003302.5
6429;000003303.1
16804;000003303.2
1970;000003303.4
6552;000003303.5
33705;000003304.1
23534;000003304.2
33731;000003304.4
11617;000003304.5
13718;000003305.1
23531;000003305.2
37467;000003305.3
18392;000003305.4
32568;000003305.5
10353;000003310.2
26357;000003310.4
33057;000003310.5
17636;000003311.2
1498;000003311.4
16169;000003311.5
22285;000003312.3
23595;000003312.4
32284;000003312.5
16058;000003313.2
18688;000003313.4
19904;000003313.5
16156;000003314.1
8260;000003314.2
22790;000003314.4
21141;000003314.5
22965;000003315.1
29029;000003315.2
39160;000003315.4
35536;000003315.5
25939;000003320.2
29464;000003320.4
9617;000003320.5
6410;000003321.2
33943;000003321.4
18967;000003321.5
6422;000003322.2
16629;000003322.4
15289;000003322.5
30874;000003323.2
22475;000003323.4
33726;000003323.5
27630;000003324.2
19459;000003324.4
23543;000003324.5
19021;000003325.1
18005;000003325.2
17631;000003325.4
15953;000003325.5
19461;000003330.2
6673;000003330.4
23353;000003330.5
20454;000003331.2
17506;000003331.4
35141;000003331.5
32574;000003332.2
6577;000003332.4
38801;000003332.5
17402;000003333.2
23470;000003333.3
34074;000003333.4
16188;000003333.5
24854;000003334.1
29991;000003334.2
22000;000003334.4
15985;000003334.5
6647;000003335.2
32245;000003335.4
16842;000003335.5
27111;000003340.1
17628;000003340.2
32511;000003340.4
24004;000003340.5
20491;000003341.1
39497;000003341.2
33163;000003341.4
19612;000003341.5
20723;000003342.2
22638;000003342.4
17621;000003342.5
37046;000003343.1
18222;000003343.2
23061;000003343.4
9384;000003343.5
21828;000003344.2
27564;000003344.4
30899;000003344.5
16178;000003345.1
5404;000003345.2
19062;000003345.3
22213;000003345.4
22544;000003345.5
19885;000003350.2
16229;000003350.3
21304;000003350.4
16002;000003350.5
23694;000003351.1
20412;000003351.2
11776;000003351.4
15184;000003351.5
14513;000003352.1
20699;000003352.2
18362;000003352.4
7008;000003352.5
19466;000003353.1
1964;000003353.2
17283;000003353.4
17405;000003353.5
38883;000003354.0
19415;000003354.1
35773;000003354.2
18147;000003354.3
31530;000003354.4
21130;000003354.5
14732;000003355.0
37134;000003355.1
21780;000003355.2
16278;000003355.3
39814;000003355.4
7176;000003355.5
8129;000003400.0
21305;000003400.1
15519;000003400.2
23599;000003400.3
18706;000003400.4
34546;000003400.5
22474;000003401.1
34102;000003401.2
39495;000003401.3
15986;000003401.4
6646;000003401.5
21146;000003402.0
7425;000003402.1
37135;000003402.2
21321;000003402.3
16279;000003402.4
6953;000003402.5
16394;000003403.0
16184;000003403.1
23583;000003403.2
33734;000003403.3
5746;000003403.4
22277;000003403.5
17133;000003404.0
33443;000003404.1
4809;000003404.2
23542;000003404.3
20604;000003404.4
18148;000003404.5
5461;000003405.0
19190;000003405.1
16495;000003405.2
18561;000003405.3
15193;000003405.4
16200;000003405.5
23671;000003410.0
21979;000003410.1
23699;000003410.2
19428;000003410.3
35139;000003410.4
6745;000003410.5
18157;000003411.0
39491;000003411.1
18850;000003411.2
26957;000003411.3
32933;000003411.4
15283;000003411.5
15292;000003412.0
37073;000003412.1
30167;000003412.2
17649;000003412.3
33887;000003412.4
21388;000003412.5
16197;000003413.0
5992;000003413.1
27567;000003413.2
22286;000003413.3
19730;000003413.4
17406;000003413.5
38495;000003414.0
23720;000003414.1
20597;000003414.2
16284;000003414.3
21858;000003414.4
32133;000003414.5
9146;000003415.0
33931;000003415.1
27482;000003415.2
23700;000003415.3
9522;000003415.4
29826;000003415.5
17408;000003420.2
21324;000003420.3
8675;000003420.4
21921;000003420.5
33373;000003421.1
23050;000003421.2
21115;000003421.3
19259;000003421.4
14258;000003421.5
21772;000003422.0
6482;000003422.1
31523;000003422.2
16395;000003422.3
17107;000003422.4
19159;000003422.5
30680;000003423.0
13218;000003423.1
6969;000003423.2
15817;000003423.3
21981;000003423.4
21998;000003423.5
6648;000003424.0
6736;000003424.1
16004;000003424.2
18689;000003424.3
39486;000003424.4
18367;000003424.5
6644;000003425.0
22413;000003425.1
33553;000003425.2
32395;000003425.3
37105;000003425.4
29797;000003425.5
6753;000003430.0
24666;000003430.1
20605;000003430.2
17476;000003430.3
14304;000003430.4
30170;000003430.5
2192;000003431.0
21188;000003431.1
19431;000003431.2
39254;000003431.3
16502;000003431.4
28338;000003431.5
17389;000003432.0
15789;000003432.1
23411;000003432.2
37973;000003432.3
13363;000003432.4
21116;000003432.5
24996;000003433.0
9360;000003433.1
18465;000003433.2
28998;000003433.3
22002;000003433.4
35108;000003433.5
18042;000003434.0
19432;000003434.1
38193;000003434.2
20778;000003434.3
16227;000003434.4
31957;000003434.5
11614;000003435.0
32239;000003435.1
36852;000003435.2
33903;000003435.3
20725;000003435.4
9164;000003435.5
30274;000003440.0
30685;000003440.1
33000;000003440.2
33807;000003440.3
18176;000003440.4
18946;000003440.5
28563;000003441.0
21739;000003441.1
39219;000003441.2
14689;000003441.3
14339;000003441.4
24543;000003441.5
21297;000003442.0
21954;000003442.1
37100;000003442.2
10169;000003442.3
8165;000003442.4
5467;000003442.5
33388;000003443.0
31544;000003443.1
4789;000003443.2
18830;000003443.3
23636;000003443.4
21249;000003443.5
39259;000003444.0
22001;000003444.1
21256;000003444.2
18177;000003444.3
9242;000003444.4
17393;000003444.5
23576;000003445.0
23642;000003445.1
7241;000003445.2
7343;000003445.3
14638;000003445.4
31545;000003445.5
1981;000003450.0
20923;000003450.1
20376;000003450.2
34972;000003450.3
20714;000003450.4
18254;000003450.5
7061;000003451.0
28975;000003451.1
20537;000003451.2
32037;000003451.3
25924;000003451.4
24355;000003451.5
18982;000003452.0
20806;000003452.1
22193;000003452.2
7016;000003452.3
20580;000003452.4
20640;000003452.5
34442;000003453.0
17804;000003453.1
8182;000003453.2
24738;000003453.3
6302;000003453.4
39157;000003453.5
33170;000003454.0
23999;000003454.1
22959;000003454.2
27251;000003454.3
18044;000003454.4
23200;000003454.5
37132;000003455.0
17508;000003455.1
19706;000003455.2
25065;000003455.3
29267;000003455.4
34008;000003455.5
31882;000003500.0
23582;000003500.1
18326;000003500.2
31885;000003500.3
15935;000003500.4
6481;000003500.5
27615;000003501.0
18687;000003501.1
16280;000003501.2
7417;000003501.3
33778;000003501.4
39342;000003501.5
14300;000003502.0
31539;000003502.1
23540;000003502.2
17640;000003502.3
5451;000003502.4
16467;000003502.5
17407;000003503.0
33707;000003503.1
8672;000003503.2
17403;000003503.3
38854;000003503.4
11616;000003503.5
27243;000003504.0
24560;000003504.1
22388;000003504.2
37473;000003504.3
9296;000003504.4
14749;000003504.5
13755;000003505.0
19511;000003505.1
28322;000003505.2
34062;000003505.3
17385;000003505.4
24344;000003505.5
28595;000003510.0
35421;000003510.1
1492;000003510.2
39200;000003510.3
23204;000003510.4
33382;000003510.5
18671;000003511.0
20432;000003511.1
15111;000003511.2
37238;000003511.3
30144;000003511.4
23076;000003511.5
30902;000003512.0
29024;000003512.1
17238;000003512.2
8072;000003512.3
23467;000003512.4
21926;000003512.5
36602;000003513.0
4810;000003513.1
39235;000003513.2
32455;000003513.3
34100;000003513.4
20724;000003513.5
20000;000003514.0
19057;000003514.1
15354;000003514.2
8142;000003514.3
5456;000003514.4
6945;000003514.5
28440;000003515.0
15517;000003515.1
18374;000003515.2
6475;000003515.3
17913;000003515.4
20339;000003515.5
21309;000003520.0
9740;000003520.1
33768;000003520.2
18299;000003520.3
23266;000003520.4
34533;000003520.5
22971;000003521.0
37043;000003521.1
1490;000003521.2
33169;000003521.3
20163;000003521.4
23602;000003521.5
28283;000003522.0
6717;000003522.1
27923;000003522.2
23419;000003522.3
16814;000003522.4
8976;000003522.5
20603;000003523.0
39158;000003523.1
23409;000003523.2
28513;000003523.3
33724;000003523.4
35088;000003523.5
20453;000003524.0
37075;000003524.1
18674;000003524.2
21908;000003524.3
8180;000003524.4
30174;000003524.5
18143;000003525.0
24575;000003525.1
32411;000003525.2
15983;000003525.3
20536;000003525.4
17292;000003525.5
14686;000003530.0
33871;000003530.1
20031;000003530.2
29258;000003530.3
20434;000003530.4
27177;000003530.5
22683;000003531.0
15980;000003531.1
23493;000003531.2
34439;000003531.3
16687;000003531.4
20717;000003531.5
18939;000003532.0
25004;000003532.1
6643;000003532.2
13990;000003532.3
33955;000003532.4
33872;000003532.5
38772;000003533.0
28444;000003533.1
19673;000003533.2
16724;000003533.3
19429;000003533.4
37138;000003533.5
7517;000003534.0
8692;000003534.1
26935;000003534.2
17914;000003534.3
